,Sandusky bayside water intake,Sandusky bayside water intake,Sandusky bayside water intake,Sandusky bayside water intake,Sandusky bayside water intake,Sandusky bayside water intake,Sandusky bayside water intake,Sandusky bayside water intake,Sandusky bayside water intake,Sandusky bayside water intake,Sandusky bayside water intake
Time (America/Detroit),Temperature,Sp Cond,pH,Turbidity,BGA-Phycocyanin RFU,BGA-PC RAW,Chlorophyll,Chlorophyll RFU,ODOSat,ODO,Battery
,C,uS/cm,,NTU,RFU,,ug/L,RFU,%,mg/L,V
9/7/15 5:30,26.22,314,8.08,16.01,2.3,2.28,9.5,2.4,54.3,4.39,13.1
9/7/15 5:15,26.26,311,8.3,18.83,2.7,2.65,11.6,2.9,69,5.57,13.2
9/7/15 5:00,26.29,308,8.35,15.33,2.5,2.45,10.7,2.7,70.5,5.69,13.2
9/7/15 4:45,26.32,311,8.28,13.78,2.4,2.35,10.4,2.6,67.6,5.45,13.2
9/7/15 4:30,26.35,313,8.36,16.34,2.5,2.4,10.9,2.7,70.8,5.71,13.2
9/7/15 4:15,26.41,315,8.28,14.98,2.2,2.11,10,2.5,67.6,5.44,13.2
9/7/15 4:00,26.45,314,8.24,12.52,2,1.92,9,2.2,64.2,5.16,13.2
9/7/15 3:45,26.49,318,8.26,13.01,1.9,1.89,9.3,2.3,65.8,5.29,13.2
9/7/15 3:30,26.59,320,8.25,12.4,1.8,1.78,9.4,2.3,64,5.14,13.2
9/7/15 3:15,26.65,322,8.23,17.33,1.9,1.86,10.4,2.6,64.1,5.14,13.2
9/7/15 3:00,26.68,320,8.33,14.82,1.8,1.75,9.4,2.3,69.6,5.58,13.3
9/7/15 2:45,26.71,319,8.45,14.68,1.8,1.8,10.5,2.6,77.8,6.23,13.2
9/7/15 2:30,26.76,324,8.52,17.61,1.9,1.88,11.2,2.8,81.5,6.52,13.2
9/7/15 2:15,26.82,324,8.42,15.03,1.6,1.59,9.4,2.3,74.9,5.98,13.2
9/7/15 2:00,26.86,323,8.42,15.72,1.7,1.66,10.1,2.5,73.5,5.87,13.3
9/7/15 1:45,26.91,321,8.51,14.7,1.7,1.67,12,3,80.4,6.41,13.3
9/7/15 1:30,26.91,324,8.58,15.01,1.7,1.66,10.3,2.6,83.8,6.68,13.3
9/7/15 1:15,26.96,325,8.6,15.24,1.8,1.77,10.8,2.7,88.2,7.03,13.3
9/7/15 1:00,27,325,8.57,12.41,1.5,1.51,15.4,3.8,85.4,6.8,13.3
9/7/15 0:45,27.07,328,8.56,12.97,1.5,1.48,10.2,2.5,79,6.29,13.3
9/7/15 0:30,27.07,326,8.63,14.94,1.8,1.71,11.9,3,90.1,7.16,13.3
9/7/15 0:15,27.09,324,8.56,12.87,1.6,1.58,10.8,2.7,81.7,6.49,13.3
9/7/15 0:00,27.1,324,8.62,14.38,1.8,1.76,11.3,2.8,86.8,6.9,13.3
9/6/15 23:45,27.13,322,8.71,14.39,1.7,1.68,11.9,3,96.1,7.64,13.3
9/6/15 23:30,27.14,323,8.75,12.09,1.7,1.64,11.5,2.9,97.5,7.75,13.3
9/6/15 23:15,27.19,325,8.62,12.33,1.5,1.48,10.1,2.5,87.9,6.98,13.3
9/6/15 23:00,27.2,321,8.72,13.58,1.7,1.63,11.7,2.9,97.2,7.71,13.4
9/6/15 22:45,27.23,321,8.71,11.75,1.5,1.47,10.5,2.6,92.2,7.31,13.3
9/6/15 22:30,27.26,321,8.79,14.67,1.8,1.79,12.6,3.1,104.5,8.28,13.3
9/6/15 22:15,27.26,322,8.68,15.19,1.5,1.51,10.4,2.6,90.7,7.18,13.4
9/6/15 22:00,27.31,321,8.71,14.88,1.5,1.5,10.7,2.7,95,7.52,13.4
9/6/15 21:45,27.35,319,8.66,13.7,1.5,1.44,9.5,2.4,92.6,7.33,13.4
9/6/15 21:30,27.38,317,8.66,13.29,1.4,1.42,9.8,2.4,91.1,7.2,13.4
9/6/15 21:15,27.44,317,8.57,15.27,1.4,1.38,9,2.2,82,6.48,13.4
9/6/15 21:00,27.5,316,8.93,20.81,2.1,2.05,16.2,4,119.5,9.43,13.4
9/6/15 20:45,27.5,312,8.9,22.33,2.2,2.12,14.8,3.7,118.3,9.34,13.4
9/6/15 20:30,27.54,311,8.82,20.51,2.1,2.04,13.8,3.4,108,8.52,13.4
9/6/15 20:15,27.6,310,8.76,16.14,1.8,1.73,11.2,2.8,98.9,7.79,13.4
9/6/15 20:00,27.65,309,8.91,19.3,2.1,2.03,13.7,3.4,116.7,9.19,13.4
9/6/15 19:45,27.7,308,8.93,21.33,2.1,2.07,14,3.5,121.4,9.54,13.4
9/6/15 19:30,27.73,308,8.96,20.55,2.1,2.06,13.7,3.4,123.7,9.72,13.5
9/6/15 19:15,27.7,308,8.74,20.64,1.9,1.82,10.9,2.7,103,8.1,13.5
9/6/15 19:00,27.72,307,8.73,22.55,2,1.93,11.4,2.8,101.9,8.01,13.5
9/6/15 18:45,27.76,306,8.75,25.38,2.1,2.08,12.2,3,104.2,8.18,13.5
9/6/15 18:30,27.81,306,8.91,29.78,2.3,2.27,13.5,3.3,118.9,9.33,13.6
9/6/15 18:15,27.78,307,8.77,31.9,2.4,2.31,13.1,3.2,107.1,8.42,13.6
9/6/15 18:00,27.78,307,8.75,37.38,2.2,2.1,11.4,2.8,104.9,8.24,13.6
9/6/15 17:45,27.79,305,8.71,25.02,2,1.98,10.6,2.6,101.7,7.99,13.6
9/6/15 17:30,27.76,305,8.75,26.44,2.2,2.16,11.7,2.9,106.1,8.33,13.7
